game,sex,type,name,average9
can2017,Ladies,FS,Kaetlyn OSMOND,-2
can2017,Ladies,FS,Kaetlyn OSMOND,2.444
can2017,Ladies,FS,Kaetlyn OSMOND,2.444
can2017,Ladies,FS,Kaetlyn OSMOND,1.556
can2017,Ladies,FS,Kaetlyn OSMOND,1.667
can2017,Ladies,FS,Kaetlyn OSMOND,2.333
can2017,Ladies,FS,Kaetlyn OSMOND,0.778
can2017,Ladies,FS,Kaetlyn OSMOND,1.778
can2017,Ladies,FS,Kaetlyn OSMOND,2.111
can2017,Ladies,FS,Kaetlyn OSMOND,2.556
can2017,Ladies,FS,Kaetlyn OSMOND,-2.889
can2017,Ladies,FS,Kaetlyn OSMOND,1.222
can2017,Ladies,FS,Maria SOTSKOVA,0
can2017,Ladies,FS,Maria SOTSKOVA,1.444
can2017,Ladies,FS,Maria SOTSKOVA,1.556
can2017,Ladies,FS,Maria SOTSKOVA,1.667
can2017,Ladies,FS,Maria SOTSKOVA,1.333
can2017,Ladies,FS,Maria SOTSKOVA,-1.111
can2017,Ladies,FS,Maria SOTSKOVA,0.222
can2017,Ladies,FS,Maria SOTSKOVA,0.667
can2017,Ladies,FS,Maria SOTSKOVA,0.667
can2017,Ladies,FS,Maria SOTSKOVA,-1
can2017,Ladies,FS,Maria SOTSKOVA,0.333
can2017,Ladies,FS,Maria SOTSKOVA,0.778
can2017,Ladies,FS,Alaine CHARTRAND,-3
can2017,Ladies,FS,Alaine CHARTRAND,-2
can2017,Ladies,FS,Alaine CHARTRAND,1
can2017,Ladies,FS,Alaine CHARTRAND,1.333
can2017,Ladies,FS,Alaine CHARTRAND,-1.333
can2017,Ladies,FS,Alaine CHARTRAND,-1.333
can2017,Ladies,FS,Alaine CHARTRAND,-3
can2017,Ladies,FS,Alaine CHARTRAND,-1.111
can2017,Ladies,FS,Alaine CHARTRAND,0.444
can2017,Ladies,FS,Alaine CHARTRAND,0.444
can2017,Ladies,FS,Alaine CHARTRAND,99
can2017,Ladies,FS,Alaine CHARTRAND,99
can2017,Ladies,FS,Larkyn AUSTMAN,-0.333
can2017,Ladies,FS,Larkyn AUSTMAN,1.333
can2017,Ladies,FS,Larkyn AUSTMAN,-0.778
can2017,Ladies,FS,Larkyn AUSTMAN,0
can2017,Ladies,FS,Larkyn AUSTMAN,0.111
can2017,Ladies,FS,Larkyn AUSTMAN,-0.222
can2017,Ladies,FS,Larkyn AUSTMAN,-0.222
can2017,Ladies,FS,Larkyn AUSTMAN,-3
can2017,Ladies,FS,Larkyn AUSTMAN,-1.111
can2017,Ladies,FS,Larkyn AUSTMAN,0
can2017,Ladies,FS,Larkyn AUSTMAN,0
can2017,Ladies,FS,Larkyn AUSTMAN,0.222
can2017,Ladies,FS,Marin HONDA,1
can2017,Ladies,FS,Marin HONDA,1.222
can2017,Ladies,FS,Marin HONDA,0.778
can2017,Ladies,FS,Marin HONDA,1.222
can2017,Ladies,FS,Marin HONDA,1
can2017,Ladies,FS,Marin HONDA,-0.778
can2017,Ladies,FS,Marin HONDA,-0.889
can2017,Ladies,FS,Marin HONDA,1
can2017,Ladies,FS,Marin HONDA,1.333
can2017,Ladies,FS,Marin HONDA,1.333
can2017,Ladies,FS,Marin HONDA,1
can2017,Ladies,FS,Marin HONDA,2
can2017,Ladies,FS,Ashley WAGNER,1.556
can2017,Ladies,FS,Ashley WAGNER,-0.889
can2017,Ladies,FS,Ashley WAGNER,0.778
can2017,Ladies,FS,Ashley WAGNER,1.556
can2017,Ladies,FS,Ashley WAGNER,1.444
can2017,Ladies,FS,Ashley WAGNER,-1.667
can2017,Ladies,FS,Ashley WAGNER,1.111
can2017,Ladies,FS,Ashley WAGNER,-1.333
can2017,Ladies,FS,Ashley WAGNER,1.556
can2017,Ladies,FS,Ashley WAGNER,-1
can2017,Ladies,FS,Ashley WAGNER,1.889
can2017,Ladies,FS,Ashley WAGNER,1
can2017,Ladies,FS,Courtney HICKS,1.444
can2017,Ladies,FS,Courtney HICKS,-2.333
can2017,Ladies,FS,Courtney HICKS,-1.222
can2017,Ladies,FS,Courtney HICKS,1.333
can2017,Ladies,FS,Courtney HICKS,1.333
can2017,Ladies,FS,Courtney HICKS,0.667
can2017,Ladies,FS,Courtney HICKS,-1.889
can2017,Ladies,FS,Courtney HICKS,0
can2017,Ladies,FS,Courtney HICKS,0.667
can2017,Ladies,FS,Courtney HICKS,1.333
can2017,Ladies,FS,Courtney HICKS,1.778
can2017,Ladies,FS,Courtney HICKS,1.556
can2017,Ladies,FS,Rika HONGO,-0.778
can2017,Ladies,FS,Rika HONGO,1.333
can2017,Ladies,FS,Rika HONGO,-2.333
can2017,Ladies,FS,Rika HONGO,1
can2017,Ladies,FS,Rika HONGO,0.111
can2017,Ladies,FS,Rika HONGO,-0.667
can2017,Ladies,FS,Rika HONGO,-1.222
can2017,Ladies,FS,Rika HONGO,-1
can2017,Ladies,FS,Rika HONGO,0.778
can2017,Ladies,FS,Rika HONGO,1.444
can2017,Ladies,FS,Rika HONGO,1
can2017,Ladies,FS,Rika HONGO,1.444
can2017,Ladies,FS,Karen CHEN,0.889
can2017,Ladies,FS,Karen CHEN,-1.889
can2017,Ladies,FS,Karen CHEN,1.667
can2017,Ladies,FS,Karen CHEN,0.778
can2017,Ladies,FS,Karen CHEN,1.667
can2017,Ladies,FS,Karen CHEN,-0.222
can2017,Ladies,FS,Karen CHEN,-1.778
can2017,Ladies,FS,Karen CHEN,-0.222
can2017,Ladies,FS,Karen CHEN,1
can2017,Ladies,FS,Karen CHEN,-3
can2017,Ladies,FS,Karen CHEN,2.444
can2017,Ladies,FS,Karen CHEN,1.556
can2017,Ladies,FS,Laurine LECAVELIER,0.222
can2017,Ladies,FS,Laurine LECAVELIER,0.444
can2017,Ladies,FS,Laurine LECAVELIER,1
can2017,Ladies,FS,Laurine LECAVELIER,0.444
can2017,Ladies,FS,Laurine LECAVELIER,0
can2017,Ladies,FS,Laurine LECAVELIER,1
can2017,Ladies,FS,Laurine LECAVELIER,0.111
can2017,Ladies,FS,Laurine LECAVELIER,0.889
can2017,Ladies,FS,Laurine LECAVELIER,-2
can2017,Ladies,FS,Laurine LECAVELIER,0.222
can2017,Ladies,FS,Laurine LECAVELIER,-1.444
can2017,Ladies,FS,Laurine LECAVELIER,0.444
can2017,Ladies,FS,Kailani CRAINE,-1.222
can2017,Ladies,FS,Kailani CRAINE,-1.111
can2017,Ladies,FS,Kailani CRAINE,-1.333
can2017,Ladies,FS,Kailani CRAINE,0.333
can2017,Ladies,FS,Kailani CRAINE,0.667
can2017,Ladies,FS,Kailani CRAINE,-2
can2017,Ladies,FS,Kailani CRAINE,-2.889
can2017,Ladies,FS,Kailani CRAINE,0.444
can2017,Ladies,FS,Kailani CRAINE,0.111
can2017,Ladies,FS,Kailani CRAINE,-1
can2017,Ladies,FS,Kailani CRAINE,0.556
can2017,Ladies,FS,Kailani CRAINE,1.444
can2017,Ladies,FS,Anna POGORILAYA,-0.778
can2017,Ladies,FS,Anna POGORILAYA,1
can2017,Ladies,FS,Anna POGORILAYA,0.444
can2017,Ladies,FS,Anna POGORILAYA,1
can2017,Ladies,FS,Anna POGORILAYA,-3
can2017,Ladies,FS,Anna POGORILAYA,0
can2017,Ladies,FS,Anna POGORILAYA,-1
can2017,Ladies,FS,Anna POGORILAYA,-1.222
can2017,Ladies,FS,Anna POGORILAYA,-3
can2017,Ladies,FS,Anna POGORILAYA,0.667
can2017,Ladies,FS,Anna POGORILAYA,99
can2017,Ladies,FS,Anna POGORILAYA,0.556
can2017,Ladies,SP,Kaetlyn OSMOND,2.444
can2017,Ladies,SP,Kaetlyn OSMOND,2.333
can2017,Ladies,SP,Kaetlyn OSMOND,2
can2017,Ladies,SP,Kaetlyn OSMOND,1.556
can2017,Ladies,SP,Kaetlyn OSMOND,2.111
can2017,Ladies,SP,Kaetlyn OSMOND,2.111
can2017,Ladies,SP,Kaetlyn OSMOND,1.889
can2017,Ladies,SP,Anna POGORILAYA,1.444
can2017,Ladies,SP,Anna POGORILAYA,1.778
can2017,Ladies,SP,Anna POGORILAYA,1.667
can2017,Ladies,SP,Anna POGORILAYA,1.111
can2017,Ladies,SP,Anna POGORILAYA,0.889
can2017,Ladies,SP,Anna POGORILAYA,-0.111
can2017,Ladies,SP,Anna POGORILAYA,0.778
can2017,Ladies,SP,Alaine CHARTRAND,-3
can2017,Ladies,SP,Alaine CHARTRAND,-2.111
can2017,Ladies,SP,Alaine CHARTRAND,0.333
can2017,Ladies,SP,Alaine CHARTRAND,99
can2017,Ladies,SP,Alaine CHARTRAND,0.667
can2017,Ladies,SP,Alaine CHARTRAND,0.444
can2017,Ladies,SP,Alaine CHARTRAND,-0.333
can2017,Ladies,SP,Larkyn AUSTMAN,-3
can2017,Ladies,SP,Larkyn AUSTMAN,-3
can2017,Ladies,SP,Larkyn AUSTMAN,-2
can2017,Ladies,SP,Larkyn AUSTMAN,0.556
can2017,Ladies,SP,Larkyn AUSTMAN,0.444
can2017,Ladies,SP,Larkyn AUSTMAN,0.667
can2017,Ladies,SP,Larkyn AUSTMAN,0.222
can2017,Ladies,SP,Maria SOTSKOVA,1.222
can2017,Ladies,SP,Maria SOTSKOVA,0.889
can2017,Ladies,SP,Maria SOTSKOVA,1.111
can2017,Ladies,SP,Maria SOTSKOVA,-1.222
can2017,Ladies,SP,Maria SOTSKOVA,0.778
can2017,Ladies,SP,Maria SOTSKOVA,1.333
can2017,Ladies,SP,Maria SOTSKOVA,1.111
can2017,Ladies,SP,Courtney HICKS,-1.222
can2017,Ladies,SP,Courtney HICKS,1.444
can2017,Ladies,SP,Courtney HICKS,1.222
can2017,Ladies,SP,Courtney HICKS,1.444
can2017,Ladies,SP,Courtney HICKS,0.667
can2017,Ladies,SP,Courtney HICKS,0.889
can2017,Ladies,SP,Courtney HICKS,1.556
can2017,Ladies,SP,Karen CHEN,-2.667
can2017,Ladies,SP,Karen CHEN,1.111
can2017,Ladies,SP,Karen CHEN,0.667
can2017,Ladies,SP,Karen CHEN,1
can2017,Ladies,SP,Karen CHEN,1.222
can2017,Ladies,SP,Karen CHEN,1.778
can2017,Ladies,SP,Karen CHEN,2.222
can2017,Ladies,SP,Rika HONGO,-1.111
can2017,Ladies,SP,Rika HONGO,0.333
can2017,Ladies,SP,Rika HONGO,0.556
can2017,Ladies,SP,Rika HONGO,0.111
can2017,Ladies,SP,Rika HONGO,0.667
can2017,Ladies,SP,Rika HONGO,1.333
can2017,Ladies,SP,Rika HONGO,1.444
can2017,Ladies,SP,Ashley WAGNER,-1.556
can2017,Ladies,SP,Ashley WAGNER,1.333
can2017,Ladies,SP,Ashley WAGNER,0.778
can2017,Ladies,SP,Ashley WAGNER,1
can2017,Ladies,SP,Ashley WAGNER,-1.667
can2017,Ladies,SP,Ashley WAGNER,1.778
can2017,Ladies,SP,Ashley WAGNER,0.444
can2017,Ladies,SP,Laurine LECAVELIER,-1.333
can2017,Ladies,SP,Laurine LECAVELIER,1.444
can2017,Ladies,SP,Laurine LECAVELIER,1.111
can2017,Ladies,SP,Laurine LECAVELIER,-0.111
can2017,Ladies,SP,Laurine LECAVELIER,1.444
can2017,Ladies,SP,Laurine LECAVELIER,-0.222
can2017,Ladies,SP,Laurine LECAVELIER,1.111
can2017,Ladies,SP,Kailani CRAINE,-1.667
can2017,Ladies,SP,Kailani CRAINE,1.111
can2017,Ladies,SP,Kailani CRAINE,0.778
can2017,Ladies,SP,Kailani CRAINE,-1.889
can2017,Ladies,SP,Kailani CRAINE,0.889
can2017,Ladies,SP,Kailani CRAINE,1.444
can2017,Ladies,SP,Kailani CRAINE,1.889
can2017,Ladies,SP,Marin HONDA,-3
can2017,Ladies,SP,Marin HONDA,-0.333
can2017,Ladies,SP,Marin HONDA,1.444
can2017,Ladies,SP,Marin HONDA,-0.111
can2017,Ladies,SP,Marin HONDA,1.556
can2017,Ladies,SP,Marin HONDA,99
can2017,Ladies,SP,Marin HONDA,1.111
can2017,Men,FS,Shoma UNO,2.222
can2017,Men,FS,Shoma UNO,-0.778
can2017,Men,FS,Shoma UNO,2
can2017,Men,FS,Shoma UNO,1.667
can2017,Men,FS,Shoma UNO,1.111
can2017,Men,FS,Shoma UNO,2.111
can2017,Men,FS,Shoma UNO,-1.778
can2017,Men,FS,Shoma UNO,-3
can2017,Men,FS,Shoma UNO,0.778
can2017,Men,FS,Shoma UNO,2
can2017,Men,FS,Shoma UNO,1.222
can2017,Men,FS,Shoma UNO,1.556
can2017,Men,FS,Shoma UNO,2.444
can2017,Men,FS,Jason BROWN,-3
can2017,Men,FS,Jason BROWN,-0.889
can2017,Men,FS,Jason BROWN,2.778
can2017,Men,FS,Jason BROWN,1.889
can2017,Men,FS,Jason BROWN,2.556
can2017,Men,FS,Jason BROWN,1.333
can2017,Men,FS,Jason BROWN,2.222
can2017,Men,FS,Jason BROWN,0.667
can2017,Men,FS,Jason BROWN,2.667
can2017,Men,FS,Jason BROWN,-0.111
can2017,Men,FS,Jason BROWN,1.333
can2017,Men,FS,Jason BROWN,1.556
can2017,Men,FS,Jason BROWN,2
can2017,Men,FS,Paul FENTZ,1
can2017,Men,FS,Paul FENTZ,-0.889
can2017,Men,FS,Paul FENTZ,0.111
can2017,Men,FS,Paul FENTZ,1.111
can2017,Men,FS,Paul FENTZ,0.333
can2017,Men,FS,Paul FENTZ,1.222
can2017,Men,FS,Paul FENTZ,-1.667
can2017,Men,FS,Paul FENTZ,0.222
can2017,Men,FS,Paul FENTZ,0.667
can2017,Men,FS,Paul FENTZ,-3
can2017,Men,FS,Paul FENTZ,-0.889
can2017,Men,FS,Paul FENTZ,0.222
can2017,Men,FS,Paul FENTZ,0.667
can2017,Men,FS,Takahito MURA,1.778
can2017,Men,FS,Takahito MURA,0.111
can2017,Men,FS,Takahito MURA,-2
can2017,Men,FS,Takahito MURA,1.556
can2017,Men,FS,Takahito MURA,0.667
can2017,Men,FS,Takahito MURA,-3
can2017,Men,FS,Takahito MURA,-1.778
can2017,Men,FS,Takahito MURA,-2.111
can2017,Men,FS,Takahito MURA,0.667
can2017,Men,FS,Takahito MURA,-1.778
can2017,Men,FS,Takahito MURA,99
can2017,Men,FS,Takahito MURA,1
can2017,Men,FS,Takahito MURA,1.222
can2017,Men,FS,Alexander SAMARIN,2
can2017,Men,FS,Alexander SAMARIN,1.778
can2017,Men,FS,Alexander SAMARIN,2
can2017,Men,FS,Alexander SAMARIN,0.889
can2017,Men,FS,Alexander SAMARIN,1
can2017,Men,FS,Alexander SAMARIN,0.889
can2017,Men,FS,Alexander SAMARIN,-1.778
can2017,Men,FS,Alexander SAMARIN,1.222
can2017,Men,FS,Alexander SAMARIN,0.889
can2017,Men,FS,Alexander SAMARIN,-1.889
can2017,Men,FS,Alexander SAMARIN,0.778
can2017,Men,FS,Alexander SAMARIN,0.222
can2017,Men,FS,Alexander SAMARIN,0.556
can2017,Men,FS,Michal BREZINA,0.111
can2017,Men,FS,Michal BREZINA,0.111
can2017,Men,FS,Michal BREZINA,0.111
can2017,Men,FS,Michal BREZINA,1.222
can2017,Men,FS,Michal BREZINA,1.556
can2017,Men,FS,Michal BREZINA,1
can2017,Men,FS,Michal BREZINA,-1
can2017,Men,FS,Michal BREZINA,0.778
can2017,Men,FS,Michal BREZINA,0.444
can2017,Men,FS,Michal BREZINA,1
can2017,Men,FS,Michal BREZINA,1.111
can2017,Men,FS,Michal BREZINA,0.333
can2017,Men,FS,Michal BREZINA,1
can2017,Men,FS,Jorik HENDRICKX,1
can2017,Men,FS,Jorik HENDRICKX,-2.222
can2017,Men,FS,Jorik HENDRICKX,1
can2017,Men,FS,Jorik HENDRICKX,1.667
can2017,Men,FS,Jorik HENDRICKX,1.778
can2017,Men,FS,Jorik HENDRICKX,0.333
can2017,Men,FS,Jorik HENDRICKX,0.444
can2017,Men,FS,Jorik HENDRICKX,1.222
can2017,Men,FS,Jorik HENDRICKX,0.778
can2017,Men,FS,Jorik HENDRICKX,0.778
can2017,Men,FS,Jorik HENDRICKX,1.444
can2017,Men,FS,Jorik HENDRICKX,1.889
can2017,Men,FS,Jorik HENDRICKX,1.778
can2017,Men,FS,Nicolas NADEAU,1.556
can2017,Men,FS,Nicolas NADEAU,1
can2017,Men,FS,Nicolas NADEAU,-2
can2017,Men,FS,Nicolas NADEAU,1.333
can2017,Men,FS,Nicolas NADEAU,1.556
can2017,Men,FS,Nicolas NADEAU,1.111
can2017,Men,FS,Nicolas NADEAU,0.111
can2017,Men,FS,Nicolas NADEAU,0.111
can2017,Men,FS,Nicolas NADEAU,1.111
can2017,Men,FS,Nicolas NADEAU,1
can2017,Men,FS,Nicolas NADEAU,0.667
can2017,Men,FS,Nicolas NADEAU,2.333
can2017,Men,FS,Nicolas NADEAU,0.667
can2017,Men,FS,Patrick CHAN,-3
can2017,Men,FS,Patrick CHAN,0.111
can2017,Men,FS,Patrick CHAN,0.778
can2017,Men,FS,Patrick CHAN,2.778
can2017,Men,FS,Patrick CHAN,1.889
can2017,Men,FS,Patrick CHAN,1.667
can2017,Men,FS,Patrick CHAN,0.444
can2017,Men,FS,Patrick CHAN,1.556
can2017,Men,FS,Patrick CHAN,-1
can2017,Men,FS,Patrick CHAN,1.111
can2017,Men,FS,Patrick CHAN,1.333
can2017,Men,FS,Patrick CHAN,2.444
can2017,Men,FS,Patrick CHAN,1.889
can2017,Men,FS,Jun Hwan CHA,-0.889
can2017,Men,FS,Jun Hwan CHA,-3
can2017,Men,FS,Jun Hwan CHA,-2.667
can2017,Men,FS,Jun Hwan CHA,0.444
can2017,Men,FS,Jun Hwan CHA,0.667
can2017,Men,FS,Jun Hwan CHA,-0.444
can2017,Men,FS,Jun Hwan CHA,-0.778
can2017,Men,FS,Jun Hwan CHA,0.889
can2017,Men,FS,Jun Hwan CHA,1
can2017,Men,FS,Jun Hwan CHA,1.111
can2017,Men,FS,Jun Hwan CHA,0.778
can2017,Men,FS,Jun Hwan CHA,0.667
can2017,Men,FS,Jun Hwan CHA,1.333
can2017,Men,FS,Brendan KERRY,1.111
can2017,Men,FS,Brendan KERRY,0.111
can2017,Men,FS,Brendan KERRY,-0.889
can2017,Men,FS,Brendan KERRY,0.111
can2017,Men,FS,Brendan KERRY,0.444
can2017,Men,FS,Brendan KERRY,0.333
can2017,Men,FS,Brendan KERRY,0.778
can2017,Men,FS,Brendan KERRY,-1.111
can2017,Men,FS,Brendan KERRY,0.222
can2017,Men,FS,Brendan KERRY,-0.778
can2017,Men,FS,Brendan KERRY,0.333
can2017,Men,FS,Brendan KERRY,0.111
can2017,Men,FS,Brendan KERRY,0.333
can2017,Men,FS,Keegan MESSING,-3
can2017,Men,FS,Keegan MESSING,-3
can2017,Men,FS,Keegan MESSING,0.889
can2017,Men,FS,Keegan MESSING,2
can2017,Men,FS,Keegan MESSING,2
can2017,Men,FS,Keegan MESSING,-2.889
can2017,Men,FS,Keegan MESSING,0.778
can2017,Men,FS,Keegan MESSING,0
can2017,Men,FS,Keegan MESSING,1.778
can2017,Men,FS,Keegan MESSING,-1.111
can2017,Men,FS,Keegan MESSING,2.111
can2017,Men,FS,Keegan MESSING,-1.778
can2017,Men,FS,Keegan MESSING,2
can2017,Men,SP,Shoma UNO,2.333
can2017,Men,SP,Shoma UNO,1.889
can2017,Men,SP,Shoma UNO,2.222
can2017,Men,SP,Shoma UNO,1.111
can2017,Men,SP,Shoma UNO,2.444
can2017,Men,SP,Shoma UNO,1.556
can2017,Men,SP,Shoma UNO,2.222
can2017,Men,SP,Patrick CHAN,0.556
can2017,Men,SP,Patrick CHAN,2.222
can2017,Men,SP,Patrick CHAN,2.444
can2017,Men,SP,Patrick CHAN,-1.556
can2017,Men,SP,Patrick CHAN,2.444
can2017,Men,SP,Patrick CHAN,2.222
can2017,Men,SP,Patrick CHAN,2.111
can2017,Men,SP,Jun Hwan CHA,-1.889
can2017,Men,SP,Jun Hwan CHA,-1.556
can2017,Men,SP,Jun Hwan CHA,2.111
can2017,Men,SP,Jun Hwan CHA,-0.889
can2017,Men,SP,Jun Hwan CHA,1
can2017,Men,SP,Jun Hwan CHA,1.333
can2017,Men,SP,Jun Hwan CHA,1.222
can2017,Men,SP,Brendan KERRY,-0.333
can2017,Men,SP,Brendan KERRY,-3
can2017,Men,SP,Brendan KERRY,0
can2017,Men,SP,Brendan KERRY,1.111
can2017,Men,SP,Brendan KERRY,-2.222
can2017,Men,SP,Brendan KERRY,0.667
can2017,Men,SP,Brendan KERRY,0.889
can2017,Men,SP,Jason BROWN,-0.556
can2017,Men,SP,Jason BROWN,2.333
can2017,Men,SP,Jason BROWN,2.556
can2017,Men,SP,Jason BROWN,1.667
can2017,Men,SP,Jason BROWN,1.778
can2017,Men,SP,Jason BROWN,2.667
can2017,Men,SP,Jason BROWN,1.889
can2017,Men,SP,Alexander SAMARIN,0.111
can2017,Men,SP,Alexander SAMARIN,-0.333
can2017,Men,SP,Alexander SAMARIN,0.556
can2017,Men,SP,Alexander SAMARIN,-2.111
can2017,Men,SP,Alexander SAMARIN,0.333
can2017,Men,SP,Alexander SAMARIN,0.778
can2017,Men,SP,Alexander SAMARIN,0.889
can2017,Men,SP,Keegan MESSING,1.889
can2017,Men,SP,Keegan MESSING,-0.778
can2017,Men,SP,Keegan MESSING,1.667
can2017,Men,SP,Keegan MESSING,1
can2017,Men,SP,Keegan MESSING,0.889
can2017,Men,SP,Keegan MESSING,0.222
can2017,Men,SP,Keegan MESSING,1.778
can2017,Men,SP,Jorik HENDRICKX,1
can2017,Men,SP,Jorik HENDRICKX,1.667
can2017,Men,SP,Jorik HENDRICKX,1.667
can2017,Men,SP,Jorik HENDRICKX,-1.667
can2017,Men,SP,Jorik HENDRICKX,0.444
can2017,Men,SP,Jorik HENDRICKX,2.333
can2017,Men,SP,Jorik HENDRICKX,1.556
can2017,Men,SP,Michal BREZINA,0.333
can2017,Men,SP,Michal BREZINA,1.111
can2017,Men,SP,Michal BREZINA,1.333
can2017,Men,SP,Michal BREZINA,1.111
can2017,Men,SP,Michal BREZINA,-2.556
can2017,Men,SP,Michal BREZINA,1.333
can2017,Men,SP,Michal BREZINA,1
can2017,Men,SP,Takahito MURA,-2.778
can2017,Men,SP,Takahito MURA,1.444
can2017,Men,SP,Takahito MURA,0.889
can2017,Men,SP,Takahito MURA,0
can2017,Men,SP,Takahito MURA,-0.111
can2017,Men,SP,Takahito MURA,1.222
can2017,Men,SP,Takahito MURA,0.778
can2017,Men,SP,Nicolas NADEAU,-3
can2017,Men,SP,Nicolas NADEAU,1.333
can2017,Men,SP,Nicolas NADEAU,1.778
can2017,Men,SP,Nicolas NADEAU,0.556
can2017,Men,SP,Nicolas NADEAU,0.889
can2017,Men,SP,Nicolas NADEAU,0.222
can2017,Men,SP,Nicolas NADEAU,0.556
can2017,Men,SP,Paul FENTZ,-3
can2017,Men,SP,Paul FENTZ,1.333
can2017,Men,SP,Paul FENTZ,0.444
can2017,Men,SP,Paul FENTZ,1.111
can2017,Men,SP,Paul FENTZ,0.444
can2017,Men,SP,Paul FENTZ,99
can2017,Men,SP,Paul FENTZ,-1
chn2017,Ladies,FS,Alina ZAGITOVA,2.111
chn2017,Ladies,FS,Alina ZAGITOVA,2.111
chn2017,Ladies,FS,Alina ZAGITOVA,2.222
chn2017,Ladies,FS,Alina ZAGITOVA,1.556
chn2017,Ladies,FS,Alina ZAGITOVA,1.444
chn2017,Ladies,FS,Alina ZAGITOVA,1.333
chn2017,Ladies,FS,Alina ZAGITOVA,2.222
chn2017,Ladies,FS,Alina ZAGITOVA,-0.111
chn2017,Ladies,FS,Alina ZAGITOVA,1.667
chn2017,Ladies,FS,Alina ZAGITOVA,1.556
chn2017,Ladies,FS,Alina ZAGITOVA,1
