game,place,sex,type,name,judgeNo,elementNo,judge,judgeName,judgeCountry,country,dif,isCompatriot,isMax,isMin,isSingleMax,isSingleMin
can2017,can,Ladies,FS,Maria SOTSKOVA,J7,10,-1,Ms. Ayumi KOZUKA,JPN,RUS,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J8,10,-1,Mr. Igor OBRAZTSOV,RUS,RUS,0.000,1,0,0,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J9,10,0,Ms. Tae Ri LEE,KOR,RUS,1.125,0,1,0,1,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J1,11,0,Ms. Tanay OZKAN SILAOGLU,TUR,RUS,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J2,11,1,Ms. Karen HOWARD,CAN,RUS,0.750,0,1,0,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J3,11,1,Mr. Roger GLENN,USA,RUS,0.750,0,1,0,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J4,11,0,Mr. Massimo ORLANDINI,ITA,RUS,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J5,11,0,Ms. Francoise DE RAPPARD,BEL,RUS,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J6,11,0,Ms. Alison RYAN,AUS,RUS,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J7,11,0,Ms. Ayumi KOZUKA,JPN,RUS,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J8,11,1,Mr. Igor OBRAZTSOV,RUS,RUS,0.750,1,1,0,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J9,11,0,Ms. Tae Ri LEE,KOR,RUS,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J1,12,0,Ms. Tanay OZKAN SILAOGLU,TUR,RUS,-0.875,0,0,1,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J2,12,1,Ms. Karen HOWARD,CAN,RUS,0.250,0,0,0,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J3,12,1,Mr. Roger GLENN,USA,RUS,0.250,0,0,0,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J4,12,0,Mr. Massimo ORLANDINI,ITA,RUS,-0.875,0,0,1,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J5,12,1,Ms. Francoise DE RAPPARD,BEL,RUS,0.250,0,0,0,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J6,12,2,Ms. Alison RYAN,AUS,RUS,1.375,0,1,0,1,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J7,12,1,Ms. Ayumi KOZUKA,JPN,RUS,0.250,0,0,0,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J8,12,0,Mr. Igor OBRAZTSOV,RUS,RUS,-0.875,1,0,1,0,0
can2017,can,Ladies,FS,Maria SOTSKOVA,J9,12,1,Ms. Tae Ri LEE,KOR,RUS,0.250,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J1,2,-3,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,-1.125,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J2,2,-1,Ms. Karen HOWARD,CAN,CAN,1.125,1,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J3,2,-2,Mr. Roger GLENN,USA,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J4,2,-3,Mr. Massimo ORLANDINI,ITA,CAN,-1.125,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J5,2,-2,Ms. Francoise DE RAPPARD,BEL,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J6,2,-3,Ms. Alison RYAN,AUS,CAN,-1.125,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J7,2,-1,Ms. Ayumi KOZUKA,JPN,CAN,1.125,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J8,2,-1,Mr. Igor OBRAZTSOV,RUS,CAN,1.125,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J9,2,-2,Ms. Tae Ri LEE,KOR,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J1,3,1,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J2,3,1,Ms. Karen HOWARD,CAN,CAN,0.000,1,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J3,3,1,Mr. Roger GLENN,USA,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J4,3,1,Mr. Massimo ORLANDINI,ITA,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J5,3,2,Ms. Francoise DE RAPPARD,BEL,CAN,1.125,0,1,0,1,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J6,3,0,Ms. Alison RYAN,AUS,CAN,-1.125,0,0,1,0,1
can2017,can,Ladies,FS,Alaine CHARTRAND,J7,3,1,Ms. Ayumi KOZUKA,JPN,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J8,3,1,Mr. Igor OBRAZTSOV,RUS,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J9,3,1,Ms. Tae Ri LEE,KOR,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J1,4,1,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J2,4,2,Ms. Karen HOWARD,CAN,CAN,0.750,1,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J3,4,2,Mr. Roger GLENN,USA,CAN,0.750,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J4,4,2,Mr. Massimo ORLANDINI,ITA,CAN,0.750,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J5,4,1,Ms. Francoise DE RAPPARD,BEL,CAN,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J6,4,1,Ms. Alison RYAN,AUS,CAN,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J7,4,1,Ms. Ayumi KOZUKA,JPN,CAN,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J8,4,1,Mr. Igor OBRAZTSOV,RUS,CAN,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J9,4,1,Ms. Tae Ri LEE,KOR,CAN,-0.375,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J1,5,-2,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,-0.750,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J2,5,-1,Ms. Karen HOWARD,CAN,CAN,0.375,1,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J3,5,-1,Mr. Roger GLENN,USA,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J4,5,-2,Mr. Massimo ORLANDINI,ITA,CAN,-0.750,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J5,5,-1,Ms. Francoise DE RAPPARD,BEL,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J6,5,-2,Ms. Alison RYAN,AUS,CAN,-0.750,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J7,5,-1,Ms. Ayumi KOZUKA,JPN,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J8,5,-1,Mr. Igor OBRAZTSOV,RUS,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J9,5,-1,Ms. Tae Ri LEE,KOR,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J1,6,-2,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,-0.750,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J2,6,-1,Ms. Karen HOWARD,CAN,CAN,0.375,1,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J3,6,-1,Mr. Roger GLENN,USA,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J4,6,-2,Mr. Massimo ORLANDINI,ITA,CAN,-0.750,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J5,6,-1,Ms. Francoise DE RAPPARD,BEL,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J6,6,-2,Ms. Alison RYAN,AUS,CAN,-0.750,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J7,6,-1,Ms. Ayumi KOZUKA,JPN,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J8,6,-1,Mr. Igor OBRAZTSOV,RUS,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J9,6,-1,Ms. Tae Ri LEE,KOR,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J1,8,-1,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J2,8,-1,Ms. Karen HOWARD,CAN,CAN,0.125,1,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J3,8,-1,Mr. Roger GLENN,USA,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J4,8,-1,Mr. Massimo ORLANDINI,ITA,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J5,8,-1,Ms. Francoise DE RAPPARD,BEL,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J6,8,-2,Ms. Alison RYAN,AUS,CAN,-1.000,0,0,1,0,1
can2017,can,Ladies,FS,Alaine CHARTRAND,J7,8,-1,Ms. Ayumi KOZUKA,JPN,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J8,8,-1,Mr. Igor OBRAZTSOV,RUS,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J9,8,-1,Ms. Tae Ri LEE,KOR,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J1,9,1,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.625,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J2,9,1,Ms. Karen HOWARD,CAN,CAN,0.625,1,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J3,9,-1,Mr. Roger GLENN,USA,CAN,-1.625,0,0,1,0,1
can2017,can,Ladies,FS,Alaine CHARTRAND,J4,9,0,Mr. Massimo ORLANDINI,ITA,CAN,-0.500,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J5,9,0,Ms. Francoise DE RAPPARD,BEL,CAN,-0.500,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J6,9,0,Ms. Alison RYAN,AUS,CAN,-0.500,0,0,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J7,9,1,Ms. Ayumi KOZUKA,JPN,CAN,0.625,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J8,9,1,Mr. Igor OBRAZTSOV,RUS,CAN,0.625,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J9,9,1,Ms. Tae Ri LEE,KOR,CAN,0.625,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J1,10,0,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,-0.500,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J2,10,1,Ms. Karen HOWARD,CAN,CAN,0.625,1,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J3,10,1,Mr. Roger GLENN,USA,CAN,0.625,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J4,10,0,Mr. Massimo ORLANDINI,ITA,CAN,-0.500,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J5,10,1,Ms. Francoise DE RAPPARD,BEL,CAN,0.625,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J6,10,0,Ms. Alison RYAN,AUS,CAN,-0.500,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J7,10,1,Ms. Ayumi KOZUKA,JPN,CAN,0.625,0,1,0,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J8,10,0,Mr. Igor OBRAZTSOV,RUS,CAN,-0.500,0,0,1,0,0
can2017,can,Ladies,FS,Alaine CHARTRAND,J9,10,0,Ms. Tae Ri LEE,KOR,CAN,-0.500,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,1,0,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,1,-1,Ms. Karen HOWARD,CAN,CAN,-0.750,1,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,1,-1,Mr. Roger GLENN,USA,CAN,-0.750,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,1,0,Mr. Massimo ORLANDINI,ITA,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,1,-1,Ms. Francoise DE RAPPARD,BEL,CAN,-0.750,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,1,0,Ms. Alison RYAN,AUS,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,1,0,Ms. Ayumi KOZUKA,JPN,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,1,0,Mr. Igor OBRAZTSOV,RUS,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,1,0,Ms. Tae Ri LEE,KOR,CAN,0.375,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,2,2,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.750,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,2,1,Ms. Karen HOWARD,CAN,CAN,-0.375,1,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,2,2,Mr. Roger GLENN,USA,CAN,0.750,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,2,1,Mr. Massimo ORLANDINI,ITA,CAN,-0.375,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,2,2,Ms. Francoise DE RAPPARD,BEL,CAN,0.750,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,2,2,Ms. Alison RYAN,AUS,CAN,0.750,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,2,0,Ms. Ayumi KOZUKA,JPN,CAN,-1.500,0,0,1,0,1
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,2,1,Mr. Igor OBRAZTSOV,RUS,CAN,-0.375,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,2,1,Ms. Tae Ri LEE,KOR,CAN,-0.375,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,3,-1,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,3,0,Ms. Karen HOWARD,CAN,CAN,0.875,1,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,3,-1,Mr. Roger GLENN,USA,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,3,-1,Mr. Massimo ORLANDINI,ITA,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,3,-1,Ms. Francoise DE RAPPARD,BEL,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,3,-1,Ms. Alison RYAN,AUS,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,3,-1,Ms. Ayumi KOZUKA,JPN,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,3,0,Mr. Igor OBRAZTSOV,RUS,CAN,0.875,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,3,-1,Ms. Tae Ri LEE,KOR,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,4,0,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,4,0,Ms. Karen HOWARD,CAN,CAN,0.000,1,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,4,-1,Mr. Roger GLENN,USA,CAN,-1.125,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,4,0,Mr. Massimo ORLANDINI,ITA,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,4,0,Ms. Francoise DE RAPPARD,BEL,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,4,1,Ms. Alison RYAN,AUS,CAN,1.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,4,0,Ms. Ayumi KOZUKA,JPN,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,4,-1,Mr. Igor OBRAZTSOV,RUS,CAN,-1.125,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,4,1,Ms. Tae Ri LEE,KOR,CAN,1.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,5,0,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,-0.125,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,5,1,Ms. Karen HOWARD,CAN,CAN,1.000,1,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,5,2,Mr. Roger GLENN,USA,CAN,2.125,0,1,0,1,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,5,0,Mr. Massimo ORLANDINI,ITA,CAN,-0.125,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,5,1,Ms. Francoise DE RAPPARD,BEL,CAN,1.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,5,-2,Ms. Alison RYAN,AUS,CAN,-2.375,0,0,1,0,1
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,5,-1,Ms. Ayumi KOZUKA,JPN,CAN,-1.250,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,5,0,Mr. Igor OBRAZTSOV,RUS,CAN,-0.125,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,5,0,Ms. Tae Ri LEE,KOR,CAN,-0.125,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,6,0,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,6,0,Ms. Karen HOWARD,CAN,CAN,0.250,1,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,6,-1,Mr. Roger GLENN,USA,CAN,-0.875,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,6,0,Mr. Massimo ORLANDINI,ITA,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,6,0,Ms. Francoise DE RAPPARD,BEL,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,6,0,Ms. Alison RYAN,AUS,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,6,0,Ms. Ayumi KOZUKA,JPN,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,6,-1,Mr. Igor OBRAZTSOV,RUS,CAN,-0.875,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,6,0,Ms. Tae Ri LEE,KOR,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,7,0,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,7,0,Ms. Karen HOWARD,CAN,CAN,0.250,1,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,7,0,Mr. Roger GLENN,USA,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,7,-1,Mr. Massimo ORLANDINI,ITA,CAN,-0.875,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,7,0,Ms. Francoise DE RAPPARD,BEL,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,7,-1,Ms. Alison RYAN,AUS,CAN,-0.875,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,7,0,Ms. Ayumi KOZUKA,JPN,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,7,0,Mr. Igor OBRAZTSOV,RUS,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,7,0,Ms. Tae Ri LEE,KOR,CAN,0.250,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,9,-1,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,9,-1,Ms. Karen HOWARD,CAN,CAN,0.125,1,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,9,-1,Mr. Roger GLENN,USA,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,9,-2,Mr. Massimo ORLANDINI,ITA,CAN,-1.000,0,0,1,0,1
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,9,-1,Ms. Francoise DE RAPPARD,BEL,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,9,-1,Ms. Alison RYAN,AUS,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,9,-1,Ms. Ayumi KOZUKA,JPN,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,9,-1,Mr. Igor OBRAZTSOV,RUS,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,9,-1,Ms. Tae Ri LEE,KOR,CAN,0.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,10,0,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,10,1,Ms. Karen HOWARD,CAN,CAN,1.125,1,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,10,1,Mr. Roger GLENN,USA,CAN,1.125,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,10,0,Mr. Massimo ORLANDINI,ITA,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,10,0,Ms. Francoise DE RAPPARD,BEL,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,10,-1,Ms. Alison RYAN,AUS,CAN,-1.125,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,10,-1,Ms. Ayumi KOZUKA,JPN,CAN,-1.125,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,10,0,Mr. Igor OBRAZTSOV,RUS,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,10,0,Ms. Tae Ri LEE,KOR,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,11,0,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,11,1,Ms. Karen HOWARD,CAN,CAN,1.125,1,1,0,1,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,11,0,Mr. Roger GLENN,USA,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,11,0,Mr. Massimo ORLANDINI,ITA,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,11,0,Ms. Francoise DE RAPPARD,BEL,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,11,-1,Ms. Alison RYAN,AUS,CAN,-1.125,0,0,1,0,1
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,11,0,Ms. Ayumi KOZUKA,JPN,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,11,0,Mr. Igor OBRAZTSOV,RUS,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,11,0,Ms. Tae Ri LEE,KOR,CAN,0.000,0,0,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J1,12,0,Ms. Tanay OZKAN SILAOGLU,TUR,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J2,12,0,Ms. Karen HOWARD,CAN,CAN,-0.250,1,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J3,12,0,Mr. Roger GLENN,USA,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J4,12,0,Mr. Massimo ORLANDINI,ITA,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J5,12,1,Ms. Francoise DE RAPPARD,BEL,CAN,0.875,0,1,0,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J6,12,0,Ms. Alison RYAN,AUS,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J7,12,0,Ms. Ayumi KOZUKA,JPN,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J8,12,0,Mr. Igor OBRAZTSOV,RUS,CAN,-0.250,0,0,1,0,0
can2017,can,Ladies,FS,Larkyn AUSTMAN,J9,12,1,Ms. Tae Ri LEE,KOR,CAN,0.875,0,1,0,0,0
can2017,can,Ladies,FS,Marin HONDA,J1,1,0,Ms. Tanay OZKAN SILAOGLU,TUR,JPN,-1.125,0,0,1,0,0
can2017,can,Ladies,FS,Marin HONDA,J2,1,0,Ms. Karen HOWARD,CAN,JPN,-1.125,0,0,1,0,0
can2017,can,Ladies,FS,Marin HONDA,J3,1,2,Mr. Roger GLENN,USA,JPN,1.125,0,1,0,0,0
